id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1Q6lQbTPijBg-Md7bBsyRQunnLg0h6iPK3HAs6VMiGTzM9Tjzo-WwA0aJjpMH_JqSwAMtCwWfid5YwKvF_LyxLdgMCh_uYYwK9FF2KXqX7RsAc=',@jens_wieseke @BUNDjugend_Bln @NicolasSustr @klimaneustart @p4fBerlin @BUNDjugend @bund_net @BUND_Berlin @FFF_Berlin @ljrberlin @KlimanotstandB @Luisamneubauer Ja-Stimmen    442.210\nZweitstimmen:\nCDU                   428.228 \nSPD                    279.017\nGrüne                 278.954\nLinke                   185.119\nAFD                      137.871\nFDP                        70.416,b'gAAAAABkk1Q6sE4GTzBxfZdeVyL6Rr9x-KH0AP7DlV0MxhlWA7dB1d_iL6wIEPw0qKqvI1x-hhVCXSwW9KbGDroCBgMrEv5y8Q==',1629
b'gAAAAABkk1Q6RgS9AT4AtntI2BPf-5rcJ2Yeqm7ztUGW9cdK965hzhDXN8w0lF3G5b42K3_Ll2RBc1f0yluYOgzR0MDoqUDoCDcDwCoPncRdicosdbZB4lg=',"@ulfposh Ich kann das so nachfühlen, hier. Bitte nicht!",b'gAAAAABkk1Q6JfPRAfeTfgh3CHlMFU2EdBxHU6wG3UhF0HcI17j9Aub-Is365Fmkcs7ogV-LfskqK9PFJqnM61ynhu3MU1zVig==',275
b'gAAAAABkk1Q6IiXykfvKePK6ZxQiWVV0P3o3XVEzoHIF8NeTfcO1Bl-413skU6atnao-t9RT1KpxmyF69w3JgZ7YxkFor3YBRu1m8YQ_tk9WzVtl1N9Y9_A=',qrt yourself as kid\n\nJa was soll ich sagen. Ich vermisse meine blonden Haare. Wieso bin ich jetzt rotbraun? Niemand weiß. 🤣 https://t.co/AxZKXoMTFa https://t.co/vyOsqCS1WJ,b'gAAAAABkk1Q6xMmv-rVAj1_X3UYsIN0VR8mpbI816dML6NnVQheF4Y9Ks493NoSBo4Wl8Bh2_iJbccSCJPaoo8tR2-5orfkjeQ==',267
b'gAAAAABkk1Q6fo8csdeEKK195MOcrLAhbwOGYUinKDXclqVLm3QrxvcNOfHL72GmSK1iMmF1UVFWLPvbXv7KrnpK6Mw_4lsv9vAxoyj-Ble-uB_DRpj4vYY=',"Es hat Freude gemacht, sich auch mal intensiv auszutauschen. https://t.co/q4BwZENeRW",b'gAAAAABkk1Q6UB-9jfB7uqvPOvu-a0O3HKldOaAh2Pi1d5S27oamusJq-I2FnCBVvLNVTwOAM8Ah3T8IBhy0fzm_R19CEf97pA==',1073
b'gAAAAABkk1Q6dyfihfTeWWX9k4KNu1CXk0wKSrGbeLtVBxwCfgLmdx2JgHsdQFOve8-m1tmZ24pMgoMw1sdidIiARQ0fVOqyvn1cRNxMmjmLs7rPnJgJmUs=',"@worrius Na ja, besser wäre es, den Edelhofdamm in Helmut -Kohl- Allee umzubenennen. Dort wohnen schließlich  immer noch viele seiner Wähler.",b'gAAAAABkk1Q6Y_etkNNHRY07Wt8AzOkMkGVCkXZPgF2VuEC-FKryrGES8ZuIScu4fHFqZqHznJgsPftOjl4xhSY-UixxQhxRQmyR4eK7IzXjA8HqRjzXUcE=',37
b'gAAAAABkk1Q6ubYGOb_ffImvNmDk9OTipOIgy84pMcG0yQuvVx9uw1ObDuHzMSc-01BSyzlT2jgKAiLcbWvhsrimgcFWq7086FQjDHy5u4MseEhbWs6uOR4=',@Frollein_Cortex Und mit jetzt 8 Jahren ist er doch noch JUNG!! https://t.co/5l8nIEiI3r,b'gAAAAABkk1Q6XkpnhNfChsDWWD-wbKgB5nphh8l6WM-8hxk6EgeaAIzJnFbm3blBOA6js0x0bqLmzneToo1ctIWVdO-8OvHJig==',958
b'gAAAAABkk1Q6jbUz3mU0UoXN4qglFLQiDl2fXdXEU0CUDFnmoa_VtgMhd3ZCLTKrQXkUaEChSj0o_OfzJMwDCYmEzOlpN_DSNp2AB89KblQtGT6f6xICyDo=',"@HoellenVogel Wurde mal wegen zu großer Oberweite abgewatscht. \nDiese Plattformen sind so oberflächlich, bin schon lange nicht mehr dort zu finden.",b'gAAAAABkk1Q6bPcKKAh-Pzs7IL7KgUaosjNveoVFRJP4DEzlUitGvXqYkEjBOEIiuJoEmajPWmPC7i8alA0eQa6Ljp90t7ordlF6dY5H4iMEi6AUoj9Nsdc=',1312
b'gAAAAABkk1Q66IJLTRf9xE4eH2p06tXxBcEkeUYVVFyfQSqLD5jszNHOjl0q_UG3OA1o9IQ5pFe2Qx154dmASTpVvWiV0Ejh03Mn3j1PPm2h9qyO3yt1r7E=',#U7 Rudow hat 4 Minuten Verspätung https://t.co/GjVX1VE7M2 #BVG 13:34 12.4.23,b'gAAAAABkk1Q6IgBdHyDo9L2EtsUuYzLCAP-LP4Sqx9ykMI-E3peQTH-tVwm_DaT1WFmdbTzXRdnjcBZWskkbZZn_oL5wXWswCcTfYYh5I-YfRRsrsr16wwE=',1672
b'gAAAAABkk1Q6REzlnrAa_Unqea-9kZn6O0jYhp9UYYecTRH5m8k5Jj73uvBgnfY7nlOSJCylWKd3BWVl1kfPODrUS8QR9vv3rRASUgs6KyeTOKiv-ZRw89s=',@JuliaKloeckner Und warum hat ihre Union den Ausstieg beschlossen ?,b'gAAAAABkk1Q64vE9LseSyC6Fzb3V_2xo3fWE4orSscgxf2Id35_CS-BI5deX7Goj2w9hDxjKWkyQ-1j4tQ41YU3o0WP7ruF6y4XfuNTPEg2G1lUrgvgIe04=',11
b'gAAAAABkk1Q6KNK8rYGtA3AmO1x9NCE2LnPZQ9reFlcPkhwKtvdwwXLo0b5sDCwBIsyjDPk_ULA4uL-xRz_oejUDEY3xS2jnu5EGKbBZd84-s9dU7PwATMI=',"Der Traum von den eigenen vier Wänden ist schon Luxus, sollte die Zinsen weiter steigen werden wir in 10 Jahren sehr viele Häuser und Wohnungen in der Zwangsvollstreckung sehen und daran sind vor allen die higher Preise schuld!",b'gAAAAABkk1Q6vlgJ1-sEJfDP3vmCjIiz_NswNha85rsIGF7KEMilIso5EYXOVT9oXNEvLDd_bleh7rKlbczMrpktOZ21QdNpaSdr3LkGT972bF6QJRGxBGU=',124
b'gAAAAABkk1Q6vDsnRo9bgBXpKWHO29dENkSGLf1SQ-5cVn9Hq5H5EaF6dKwK7jPNfdk8ZOA0z7k_geZ_tOo0M2B7ZRFlQcGw28-2EYWWYTOaGlO_r4SNaDk=',#RegioBB #RE2 Wegen einer Weichenstörung fällt #RE18762 ab Bad Belzig (Abf. 15:06 Uhr) aus. Nutzen Sie bitte den nachfolgenden Zug ab Bad Belzig um 15:42 Uhr mit Umleitung über Potsdam Hbf. Weitere Informationen unter https://t.co/RHpIPCkGaC.,b'gAAAAABkk1Q6FI3mb1r811FYT3Y_UX10aIQo35ZDaw2ib2YYQwyChWZlqqzzYYrTANMLI3N3oT6EnPFo3VV4kcptRQCAId9nzgI6Q5yo9mgtWYoHeNOF2CQ=',3205
b'gAAAAABkk1Q676xfbXevU5JChNPxGLv24mHHsStJCc5SaWxp72RSvIynpWbQ2YqNS1XSwAGVo_l-lSsUbNetFUmosoyGJt3bCSNgTbOcPoGLXpzl3IIpM8A=',"#X83 Lichtenrade, Nahariyastr. hat 10 Minuten Verspätung https://t.co/FEsXfh9Fz7 #BVG 15:03 22.4.23",b'gAAAAABkk1Q6aQyteYjXy0Tw5VRxoyEQMbPwElDMXVGcI1x_6O7MwXCo7sysmFBSb-xPECFVmA3jbrlhG9Y1rK6ESu8oD4JBYjTy_dhfM0FBoIi2VDNynmM=',1672
b'gAAAAABkk1Q6aFKXGrsRISdhgEBwj8JpfwAvJAADeoNkUqAkhGWc8hMW2iV_K3XYv3UUXUQlq0I2aAtYQdkfC85yqkY4mF1GhsBh_0bDA5f0fb-0LmWzNG8=',"Zum Ende gab's Gebäck und eine CD mit ""beruhigender Musik"".\n\nDie sollte NVA-Norbert nicht so einfach verschenken, denn er hat definitiv Bedarf an Beruhigung.",b'gAAAAABkk1Q6I4srVmSGFycsa5-X8UMOw1Vkc5aQGVzT08PHJvCAiWU73OFq6KvYAVTPv2hKzWbUyTB2DEc-a3J3NHB6PJHrbnZVyVW9SbzNJcck-Ay2p2A=',17947
b'gAAAAABkk1Q6dsfhAqlUMfq35On7N2zHEdBfgDxB5zYJUdGr3qJFqVDe-TBIFnrCKjDgPKMpZSA4aYT5gdiWODXBHaRmV7xBIROqtsTCrdJrgcenSzZF4X8=',"@Cynt39968426 @uShallSee Sie weiss es und spricht auch darüber. Sie hat eine Essstörung wegen zuviel Stress, wenn ich das richtig verstanden habe.",b'gAAAAABkk1Q6uLgA9g22pjHU7wuXzB9MpUHXgvmHXOSVZFRszAorgA7o7NC4RrU0y3QZFu0J6ziTFo4bQKhmbGq96qx50OajtBIinq_1IESX-9YhFO_b69c=',4871
b'gAAAAABkk1Q6ACOemVVFyAph0VZZHMi-ODbtXr_ypXJ5gm3xSdTX9POxtFBFrZ-P4cVSLCFSy7QKp4naYsyNnFnWmEWufS-8oZJdLP5t8McnDxpcTpc47NE=',@SevimDagdelen Wie oft wurden NATO Mitglieder von Russland angegriffen und wie oft die die es nicht waren? Im Gegenzug hat die Nato wie oft Russland angegriffen. Sie merken es jetzt sicher selbst.,b'gAAAAABkk1Q6XOPWgwUcxju2szBY8t3C0r6_QOd7X9gtnrRTKK2i_2hIsG2XnBsMigTyVi9MRiH4fxFudYYZni_RBfZCuOi9qQ==',368
b'gAAAAABkk1Q6dNnqwVX5Yfe1lMRMqI4XnigawBHw5TJPsrDZZqpSV2Pir5LZqa5_GbhKKQe-_rpbNH1BldfI20Lgfr1vr-PRkIq9hSlWORVBZ2g98yR8Tw4=',"@np1989 @HolzheuStefan @TJargstorff Was für ein Humbug! Genau die kann man damit verdrängen, aber völlig korrekt, nur, wenn man weiter Kernkraft nutzt. Vielleicht macht es ja langsam mal Klick.",b'gAAAAABkk1Q6BITfGcufcFCbf1HAs4751uOXbhI2lGQqTwywozIFZmXKMXAKjD4x82oWyNwC4FJ-werUvKUTRXjQgxDYY6xuEg==',44
b'gAAAAABkk1Q61nHjJ63oyC1dWI9mUhvEKLaA8IQGYdYIR3NSkKD9n2mT7ojdPrWXVSqFZ9GTgQ4Fw2oyPQoQYtRPX6CODtjTYX-Q4c46wzK2yf-qRyzCx_c=',"@stephanpalagan Das sind Straftäter, die trotz einschlägiger Vorstrafen immer und immer wieder weitere Straftaten begehen. Mit Ankündigung.\n\nDas fällt unter die Definition Intensivtäter.\n\nDass die Polizei hier hart durchgreift, ist zu begrüßen.",b'gAAAAABkk1Q6W3GCq1n7mo-RleI7HQFYpDlop8c1cruoN1bAyf9tmxhxe5umY0zVKNVcQySQsW5jjuxXSzMz-e7nUGFRC4TRNBsvvTLaIVn97ZfXRoiKGX4=',71
b'gAAAAABkk1Q6gSQ7U7qiRZWzFT_KkLSATHuVI6f_l6DxG0a_srLP9RxsNtksD4nti545AHkeMpJSZ6ftNf9npd7odGvGRnS4sUI3-PYd2aqr7bl3lje80UE=',@cldbusch @Valeriolm2 @josefheynckes @ChialoJoe @JM_Luczak teure Wohnungen treiben den Mietspiegel Goch,b'gAAAAABkk1Q6LlS0nnukYRIX1ZLBTHSKHOJw4rPBCup7mDsdNn06bVMkhmZa2giZZT1wUP9B13_9cR83_Jlno7ZDomUcAdV0Og==',2382
b'gAAAAABkk1Q67jeV5jTqiIxZDn5JLMe4qPagABixC74K9aDI2ovLzAFCVqAWgWaTUWhCf27doviBdhQxbf70sadktQ7BQCSMggMCi3B27CAUyatPhFe53R8=',Tooooooor für Berlin. #s04bsc https://t.co/AN6zp1hXna,b'gAAAAABkk1Q6L0iLg9lsKJMs39P_iJMubMcSEXsYwlW9jwSHsFSi_Lc9JDz--4XTg4Sj56IlqUdyaiKVPlrN6WGVNTC5etmtsvLw2iceBq7lgG82lX8Fgko=',20
b'gAAAAABkk1Q6AewOg4jTflW1r2wSThPOH8n3yMxP74WBY65MbBUEjQ41NlnEwQmO05Gq8W30-CCRccWCployTFo1m4JcJZgO34auMKHr1V2sU5nKgu0ClwA=',Man kann auf wenigen Quadratmetern glücklich sein: Immer mehr Menschen leben in Tiny Houses. Dabei gibt es aber einiges zu beachten.\n\nhttps://t.co/6oJHmeiAXr,b'gAAAAABkk1Q6V1Lu9XjxBDYNairGEme2-K75tc2nlwpDkGMqD-xqDmyx_susazEgVriiOtUN8g7iJoN8cx8BT7NMkFpe20xqgg==',298759
b'gAAAAABkk1Q6H_09WLoagLk9JNmLZeBkRBt-1ghzeEXonxYtp5E6UkagSgeyOS1uq4-OfQjnLySMhe-qD6zJbLWSCxgPwJy0cwuBdUAwg58V6FJzqEbk5ag=',"@netoll_nemez @RZitelmann Geh kacken, Putinpudel.",b'gAAAAABkk1Q6Scg6Nn9ww2Hx0gwSmh9hMzNxNyRZCg0IAu6u0VhV_uVeHBWKSnXF7GAtxpsCjoCCiVKTkqvMCd3UcAu9ngMJrSDCef9Pfmqg2uBxPZ_Mll0=',289
b'gAAAAABkk1Q6pQ6bkhshGFeXa8s7P0mlbtv3inFE6mhG5fnykFVi1kZn-7jleYQT2GSs5TzOruIz-jRO-Nh6SPvmQa3ie421Ktz9kTrJMUP6jDMXRW7aB0w=',@T_r_e_s Auf dieser Strecke findet bereits an verschiedenen Stellen immer wieder Geschwindigkeitsüberwachung statt. Leider können wir dies natürlich nicht 24/7 realisieren. Tauschen Sie sich doch aber gern noch einmal mit den Revierpolizisten der Region aus: https://t.co/9hREkPuvjT ^db,b'gAAAAABkk1Q6stX-etM_MkQOnCnMRVwiqr_IYz4BzBt6bU7kgR2XoS2XUoPKWOZBhfL5oVX7Lte3SkKT3jOQI0p03hX23-4OQflPkZDD4m1-SQL9rNt90Ns=',64189
b'gAAAAABkk1Q6ugwGLzQ4vcz0gFdKWsVyZC1tsmRibGYV_tLO__Osk_Hignj6TQguwnertJ56oUUKS3zoFODiXhdo_AjnTKzcNF2SDi6dCOTshP8q2OJHpmk=',"@josisch Na logo, Berlin ist doch die Stadt der unbegrenzten Möglichkeiten!",b'gAAAAABkk1Q6VemAvLNDD_TVvFbJBVoQzj0OtHnhk0ilO1UjkPtM8DU2SjGJGevJ0pVBUydcg1LJUHd8d1E24GQBJG1ZGxwWbQ==',978
b'gAAAAABkk1Q6zQTaXTlwJ01Fg0Nxp2_j5bz7SibrnI-wS3TI08jxvXNgmaRDDvJnbMCoLmwaVBKdvrUEjCrwaojWweKzRnNuV6C2O6fiC0HG9ZEiGRffVi8=',"#S8, Reparatur an einem Zug von #Mönchengladbach Hbf in Richtung #Neuss Hbf. Verspätungen und Teilausfälle wahrscheinlich. Kurzfristige Änderungen im Zuglauf möglich. Zuglauf in der Onlinereiseauskunft überprüfen. Bisher keine Infos zur Dauer der Beeinträchtigung.",b'gAAAAABkk1Q6YHwIi440MpOhb-YK8beMRgvfqrRDwXXj0KfxQcGsjtyWfwaSl3zS1V4CNaATiDrQ3eX3GRusCPCW0a8os12wjg==',30045
b'gAAAAABkk1Q6Aechgj-i04C-GskPnAvGnJJf5bZ9M_AqEWE9-bgRt0SBlO-CpwA_PIHh1TaRWercEn8fUZ2MOiGa-vpUvTNxlsgOCwV5KZy4D7pShiXt4fI=',@BergnerTill @EibanChristian Grüne Rollos😉,b'gAAAAABkk1Q6RwuojCXK0f4SCmGXO0MkCarXMVHOECJr3fpIw1y_2v9I3iqWGVqBp4yjfheKuD7W_izXy2QpqjRwbCVrILzSm5zPpoyF4OFrb4syYRrhRaU=',11091
b'gAAAAABkk1Q6XXtRWk0jg3_jLs5bhDeEa_fN2pCdRWk3bSOxRT218dWhozqrt0ZNoMTG_NpwM44NEBIdG4t2bKoRuTDJ4azVDq-7xp2NdTaiiRAyNMN3YaA=',"@JoergAltSJ Daran sieht doch jede/r, dass die sogenannte Klimakrise nur ein Vorwand und unwissenschaftlicher, politisch bestimmter Trugschluss ist.",b'gAAAAABkk1Q6XiM-sXyEeMkWIaWgDNFWpfr755LQ7g4cwMXgiOTBmkiWRKmk9eHsuE1-JaeIWHN-pGmEcvk8k9OkPpjimjCCgg==',217
b'gAAAAABkk1Q6y4nWlZAHF7Gw7i2LXLgmdfW_zmQbpIAjSZfwIzvgttBVdVCuXx_MUQjRY72wYrun1Q-jXKyoGrqMh6mhvQlaw0uPWkdwVF6Ss-34-xjrUsM=',In 11 Tage geht es endlich mit @kendriinchen in den Urlaub. https://t.co/Nod4cUWXNS,b'gAAAAABkk1Q60TMD0-WgwaG0gN8oB4eYRH9EIwCykOSX80rhldUNmxF0IK2THI8qz-aiwEy1R3o4ycOkzGQwB5WcAy-UJDFtSQ==',3534
b'gAAAAABkk1Q69Dg96aW80u7aQrhtJrGfVn8EI95dp8l_gbBhk1QDciERclt0chbEuzhZpaX6_YcakDdkV7Bup1z077Ulnv_SgnkwdZpuqEo6NtHLZsSro3I=',"@RealTadzioM Naja komm, ich komm mit deiner Ansicht auf den radikalen Klimaaktivismus nicht klar und dein Konsum öffentlich zu machen auch nicht gerade toll, aber bin mir sicher du bist an sich kein schlechter Mensch und finde es gut dass du nicht direkt blockst und…",b'gAAAAABkk1Q6LgeoHEzuTgVQm8Uf9fCtp6hkm9fDIxtW9HRGDhm6RVhshPReT0viZU6BGhKwDY7bmkbkbL2Qhbzp0aAt8EwxbM9m-qwMuUC1P4oGb1a8f7g=',470
b'gAAAAABkk1Q7v3L6YBd9HLJHsZW3dnLOsYgFV5F3VGhycnJscdPD_MD6Q6qV-x0BKq5ycK9oNEFv1Qnk-ChAQk8L0BVtoi45tBK0cfwH0gAkXk0OylnDfIA=',"#RB33_ODEG, Zug 62131 hat ab Treuenbrietzen (planmäßige Abfahrt: 08:33 Uhr) in Richtung Potsdam Hauptbahnhof +25 Minuten Verspätung.",b'gAAAAABkk1Q7afYol0k1wRi1caBEc0op6NAri-hPt3d6a9nyQxFOvpDKaEt-ajwndDpGcYmTbItyE2X3qPgwK2micKGDKAYWpZexSBCmebOmmDlZqN8-y8I=',1822
b'gAAAAABkk1Q7DG_s2lQTFLRufg8kFJfqaqv4a4lGSDSuvft7QjT2IgrZJBnGyi1o0MDtJIzyjqj3G3noQIyf3UN7TDC3_5qoif_WKQ6HQShDYec-VG40ZTc=',"Gastbeitrag von Gabor Steingart - Das Beispiel Telekom zeigt, wie die USA Europa bei der Digitalisierung abhängen https://t.co/MDlL1kjaPB https://t.co/qAQZtaAMvO",b'gAAAAABkk1Q7BY3bwEvuIKbJpbIcvDES7I9gvIh7B2lTJxEYG0DFBRDwV3cayYA-72tqD9fSAN5rVjRPuIQ_26YWmGXce_SatQ==',2366
b'gAAAAABkk1Q7giScB6tQdATrhZs4ulc2_4-A4c-7Jl0xQua2IhSk9D5fcr3qaYwdlkWNu5w-C4yva5L3Sn8B-0dT8ZGGym7YFo86NI0fq519DriA67LyIqA=',@DreiMaLinks @Drillisch_Tel Was passiert da bei Dir? Du sitzt doch in Berlin...oder?,b'gAAAAABkk1Q7MmA7wUl5saqhtEQYEmqXrCl-sdbC75y2LPWGJnm0MaLgbP7cP_n6yG8aw9NcE_ZtSHLatIOLytazwfIG7dnRHw==',1083
b'gAAAAABkk1Q7kVXDThDM8Srw-8wcIfJC2ABzMNdHuSCGCH3IwOdazNCdP4BB4LSR92pEWyQDVIFmZhtKdz5XlXw-yu37Thb1aziwCJyRcWQfYbgzX5gu2b4=',"@Kalteline Nicht nur bei dir, befürchte ich…",b'gAAAAABkk1Q7YAO6Y9NS5IqRxxNhsD-IbY3Aw_0mHP7ZMuFSwRZJ8e15YXYJ1dTZEv2lpluHQRecTPtW9G8JaeYQFF0h6HKO_g==',113
b'gAAAAABkk1Q74HzdyZy8KBPRFTKNzjg8MeVC6oHoWJiXJv3_es2fxN91t3IKTwsQtT4UrZGaCtA8NzigksklOaiZjNGXViS0rxKTIx8Yb-nFhRDmevk96Z4=',@FrauKatinka Ich bekomm sowas gar net mit 🙈,b'gAAAAABkk1Q7cHiEriQz-fDxs5gik4tTCLzGnU9Y2y0zmFRwAtOr_pRylke5NsIWRUErGowylSZzQATI8lEpHT-lxASWwEc9qmY_8zFvhZMHWjDGnQOJG64=',4135
b'gAAAAABkk1Q7E7TV04YekuVORegDj-J6tO8yDyJLtKGPmsfLCofmLHTW2Ux0bN9XNQapnI7zwnfi5zAkbrksmP_06eQfxp7Z8S-u01SE7whNSTiXQ2u0gbI=',"Achja und Nummer fürs Wochenende, falls es alles nichts hilft und er eine Infusion braucht. Ich will das mein Baby wieder fit ist😭!\nAber das wird er bestimmt ganz bald. Alles wird gut nur Mut! 💪🏼2/2",b'gAAAAABkk1Q7RzSauH-4z5RqPQcmQgzQw99e0oegsafjdDtVlKDOVF3phHvefcDIpEiFXjKyQu0q33z4O4yClHhzgY1mMU4k8-bTp8NryGScKiizXr5a0eI=',69
b'gAAAAABkk1Q7ZA33M-4Jg79D3Y_vwhYCSM4n7VJXKdUjKjdunOnKi9Op5yokf7uzKSggPO3UN3KPSSTG4dgmzw0WOOaucnpTyWnEIV0gyXoTQm7UVLLK5nk=',Russland erklärt den Westen zur „existenziellen“ Bedrohung via @welt https://t.co/M2zlPiNkUC,b'gAAAAABkk1Q7M60BpHOUujULKEIs16yIbsczWBt_okBY7RqiuR2yEBx7sRSC4TIHTOLxRa7rL5o6OadXltI1eY-To2g__-MZzQ==',1171
b'gAAAAABkk1Q7WBRv4n5oz0AEad9NUSNp806Aqmab5NOBSLoiLYAzU60O8lhp2BGzt6eUUsNnq14WRY4x2kAHEI7z4g9ampMDDxrJ8k96tHmbFeeqJrcUB8E=',@csu_bt Klimastraftäter? Guter Hinweis - muss dringend in §§ 324 ff StGB ergänzt werden!,b'gAAAAABkk1Q7DlYKetROZTrH_wdJm6DnEiKuStTJYjoUBddTMQ2nUaNs5OeCjrkEqIdQGiENIclyeeA_HKAVnoEFMNWFX4saAA==',346
b'gAAAAABkk1Q76Cqe9ICw3dgJs0VWSXxK7n0WN0SHRoraTpnwL1zIdPHI2p2q6xj6HkCHTfRuMLatZpRmPm3COgjGzB6J4wGlDK3lVAKz56GxhrdeDi04oZk=',"@bruno_wolters @BettinaGruber5 @gutsherrhase Der gemeinsame Feind ist der Westen. Und die hier agierenden Gruppen haben ausländische Unterstützung. Der Islam ist eine religiöse und politische Macht, der wir nichts entgegen setzen können, da wir nicht mehr so glauben.",b'gAAAAABkk1Q7bIfAd_V7039Wgbs9xL7FQUy-fRy40u1GESpaal9N2w4UC7ChZfJiKkLizWpqoKBxnkGy-eoiKYNumdih4O6jB1QDpL52njCEJmiaFItbu-8=',513
b'gAAAAABkk1Q71FO8Y0PMzMVZZRRmG4Q62LqqELgsRKZKk2wz6ucB7gJ0QxUL4d59CoZAWpFJCtobnIIc1gbMD1rehOmmkiZV6Rr77T5fHWGjlBGlu7pwb0k=',"5. Wer ist blöder als Söder?\nDer Fraktionsvize der CDU, Torsten Frei, pflichtete Söder bei. Frau Haßelmann von den Grünen wirft Söder sogar vor,unseriös zu sein,was wohl der letzte Vorwurf ist,dem man einem bayerischen Landesvater vor der möglichen Wiederwahl unterstellen könnte! https://t.co/oe9kS8Xs9B",b'gAAAAABkk1Q79CxGyVFWcVIZ5smF4ZPJuMiCEb67aXmvxZl1W8jInLuU_YAAtrepGu7EpZoPsENqn4Q-r7kaX-06dazE752i6Q==',1056
b'gAAAAABkk1Q7NMIClFjBQoGYcSCdnUC6j0HAE3qrQkrmX4IGraZYtw7_-2YRBaclpRJNZ0arb6yqjvcO0YrcrJEbBPkQZ6AbEHrW8pUUI1M4bLmCCH6n65k=',"@irisarianee Nanu, Ukraine ist abhängig von der Gnade und dem Wohlwollen der USA? Immer irre, immer wird alles bestritten und am liebsten im Keim erstickt und dann, peng wird genau DAS so ganz beiläufig bestätigt, in der Hoffnung, fällt keinem auf 😂😂🤦🤦🙉🙈",b'gAAAAABkk1Q7Acig6T9geZ_OEIo_qCSpeMRHKaYGldKw33oXTDpOF1M8eNy-uqd5uxH3ZSb3sXO2SPpi29ARLxYj0NaYWuWKStDjdaLJL62AGbnjpCsaVDE=',290
b'gAAAAABkk1Q7eklrsDRPyNoX6CaEcomJO5xK6eaR-cdyzqBBy_lU6gX-BQ0DTbNUmgfm2HlWYmGkf0w_bFHEhdEEywwiu5x1ZvVSCXitD6OMDYgEywit1Mk=',"@mjsa1980 @fckoeln Das stimmt, wobei er locker noch eine Saison dran hängen könnte. Er ist immernoch auf einem Niveau unterwegs auf dem er unserer Nationalmannschaft gut tun würde.",b'gAAAAABkk1Q7FqEDGgGMySG67Bv_-7RcKhqjPVXQWFoUTc8dWrwk3f4q7895RZMoT5dz1Ak6wKOOFknQEFGsEDYr9d_YC3Ka1Q==',569
b'gAAAAABkk1Q7POJwbwIJxrvCqjstBhnAkYgWhGdd-1H0YZBTYqq1N5QtD2ujvYqqlTY5oTaBQgoJMXYOMfbGPzN0eH7PFogBO1F29IWZQ09QPwmH42A7NEc=',Lagermitarbeiter / Kommissionierer m/w/d - Berlin Wedding *\nhttps://t.co/qiSiYqJVsw\n#jobBerlin #hrjob #hiring #Logistik #Kommissionierer #Lager,b'gAAAAABkk1Q7mDkm-TB12sW4I0YneifORwppQiyep_J21554bPMOGvKJu1X-SbQtgW8-JMjw9dERf0lv1UWSvLbK4GQqBb5OqCwIcD4sbOYQNEvo2gShWAQ=',348
b'gAAAAABkk1Q7C0SNUpmxOXWW7CVlqbuONu09CU_QK5Gg5pAclGp7yR4MZXKQvEisGV9EInOx4ziZ8EIREdwNUbMQ-UiSlcrZ76Y9vqmoPvNphztwR5ToNE0=',@MrMoneypenny78 Autschi... gute Besserung,b'gAAAAABkk1Q76Kh8QHdmYVpXn1t7AT-Xo_3c1OX7XfPYXHp1V-UGjqYTFWoNQ4joXurFvDSl1794L_UqwD0-EX7elQQaKyfEdbTKNAG1QZP5gSw5GItbQbs=',589
b'gAAAAABkk1Q7BZWrVe5QrmAAEoffVUo5LzdQTP_0MvFW3811StYeEUo36NN3TmTV6GFlqHC-gVMU7uc16YTQoEqrWxvMpjStzJLZJuZkrKnelzG5ki0X96s=',"@Pflasterfahrer Knoblauchpresse von IKEA ist absoluter gamechanger, ansonsten nen coolen aktiven Ausflug gemeinsam?",b'gAAAAABkk1Q7azo8wqxV5-u5mHpVFKdEZscBu7YyqWlWS-iZO-Ogytgih5EeEsqznKwdbblG9pfZo0xX-cimMCkzxhAlCUPUh5nChbSAb1ZiUvh0-kIaJaQ=',97
b'gAAAAABkk1Q70sx-M6gdQEUPTZDVkCXweyK9o0_kaicBQ3uTuda4xwZxuD1rRLEYSQeF_1IL-nRY9N--6MkFvkdxGPiKxGr4zUPLgeSRdvjb5mxV5zTQUY0=',@Feneliactx Das passiert halt wenn man in biologie und ggf sexualkunde lieber schwänzt und dann denkt alles was man(n) über frauen wissen muss lernt man bei tiktok/youtube/pornhub,b'gAAAAABkk1Q7W9oxq8uO15Hjtkt20XNutVYqgttptseFb0tm7cdwWRFvku5ZmoCtCNVWIfIjHk4eJTCtUvIGEJZYtLUs-r0O7Q==',181
b'gAAAAABkk1Q7ll7Jka70mxaCA5EYFUTYYRUOcMCnfAEazCZFWTGZRg32teDYhsv1wGSAJRUMjUcthLgzi-IE7ArLw30cmuU11vSIQ-N2v5XWrBMWlHyuGwU=',"Warum werden Steuervermeider und -verweigerer nicht härter bestraft als Menschen, die sich auf Straßen kleben. Die einen wollen Alle retten und behindern nur temporär. Die wahren Kriminellen behalten für sich, profitieren von der Leistung anderer und schaden dauerhaft!",b'gAAAAABkk1Q7YLx7--qvppREZNSs7UxnRTdqxH61b0-tZsYDzHTgNjKvdbrKFym0NxbdbLFst3HleolwQ0JNGKwVgfxD7q_uIA==',227
