id,text,author.id,author.public_metrics.followers_count
b'gAAAAABkk1GcXcyvwv6oRmcIs0EP1-vKabv9pk2I0iBFLxA2tpyPB1MW-naE4nlKgWlhs-DjkLtC6Wt8aP60H_4AD_pKY1aQov6I2YjCmY9YEDY9ZVIjniM=',De ahora mismo https://t.co/OcHt2AyYvL,b'gAAAAABkk1Gc8EM9d8ki7lpDWS8pNI_Y_n7M1j3BnePbjx4e1HuNg7JccIKu6DWiGpvlnFK11_KNykmD3feiaGSZOgAkS49rXg==',25306
b'gAAAAABkk1GczWOR2jAq2RMCAF8yi_2-MSthKUKPddbD2QC4MZCdYBWKpuIgm8LUFrIvjWPhqUCDTuhGBx0YptlH8Qeb0gXWAdxReAgPkWBbbz7jAtHc2Pk=',🔁 8 razones por las que no logras calmar tu apetito https://t.co/CtzBFQdfDx,b'gAAAAABkk1GcgohLNg91DpQBTbxDff4UbLfD7tIQq3Jsq-zDCmGA4mEeEAI1v4kb3SNmW9X5E1xtII7jbkv0PkVarx2NdnYlkw==',50064
b'gAAAAABkk1GcmyOaCP0AFliT3ho0LrbgZ9vg9Vg9t_mwnZgHzWR1E9tAxbbralPuu2qtrTIdTV8AdRnxOAdIKg7BSrrfSm-YApNYKJZRitxZkeDMmLjE4lU=',@13ruadopercebe Es graciosisimo,b'gAAAAABkk1Gcc36JlLopf65zI1C1IA0lADEScywRnXaJ725kA85189LRkEDpkeWumdTE716EARkcAVLqY0_G2ML2eiA02YG8lg==',665
b'gAAAAABkk1GczK9jonZiA9bYBQQSesooe7E1dwBUtM7YE4F66L37TtMIR8kdF9HdJBDieOHpKjmOt3fm1JIJ7rwr_q72MnANubWvFE9gf6e0SXjFsLbitM8=',"@UCC13082 @jdfranko @Bitterkasss @ensalada_pepino @barbarillapc El veganismo no impone, conciencia e informa o al menos trata de hacerlo. Imponer algo es cortarle el cuello a un animal, meterlo a una cámara de gas, electrocutarlo o rajarle el cuello cuando su intención era vivir, eso es imponer.\n\nEs usted muy repetitiva.",b'gAAAAABkk1GcF9py4xOXN9qf7GQ1bKz2RHPK9vlG6Wnjwq93gJMgzoprFZVUFTcOfuUWdfUYIQ-6BOOBKpSE2hw6UpUr5hMSKg==',695
b'gAAAAABkk1GckgZrUp4fHL40jhShZsnq6I6jkb1gyJ_dI12HLBRIPtQ_WRGu4fB1J1ZbTDWtE2WPuYjCFrAXNT0huvQOM-Z-bNizQGNyKZnemTHz5NvanmQ=',🔵 Este es el único animal al que Steve Irwin le tenía miedo https://t.co/5colZse0HX,b'gAAAAABkk1GcmN7beOiK4o70ykN-ldRmt7mz823CJ1mdEdAvQXXjUY6L8vepxkAq06IRpHdjuUU6oMSCDZJvpUL6U3FHfX4UZ9tNhgu_isxkSxwUJvZ2yZk=',66331
b'gAAAAABkk1GcWX3zwMek7UBHD4XXBpjG77NGiIMzuQKf2eZkc1lwZBOWIEoX_OoaHa0kggIyVvxbtPpN7mxMyJCwXtBjQKsMEaBdVurv07t63uq8zVLfdcM=',▶️ La industria del carbón ya sabía de los efectos del cambio climático desde hace más de 50 años (pero no hizo nada) https://t.co/haPP4Im0XQ,b'gAAAAABkk1GcxeIvuUjS5s2ugooqk1vVJNrjIbKN2Zl8QtyFP_tOX8uD8t109DzK7osW10WYlW9dHAIY_saCcyhw7F_oMXc0ng==',76932
b'gAAAAABkk1GcDumtNCtyHliCaLg_K2mYfQ8rzA_jqR6yEMqmJ9WP7Z5z9pVs8mgEVt607IJ499Abs2lppaXm5hTxvNsTaVgkSSk2qagp6zh3C9KIBNWcEc8=',¿Ancelotti comerá chicle algún día con la boca cerrada? Se le ve hasta la campanilla.,b'gAAAAABkk1GcJV3Se9AQc0g3LRkMSLVFrX_dI-M_yAxNsG4b1fgD2d93O2Hw6aZHeGRKKLtN3ck-3ynFh2C3pYZoTso79blMSXmaD9mh-jWERhYH5g4xcQE=',2356
b'gAAAAABkk1GckEH_YHZpjvsPgFc_ewONwMblh1JepSbtdJOM6panAZAkXSmAR1sTXv9Vt3TmS0gpHQ6V8CLB-Hsjmc3OPF2-wZ2p_2wDYzPDWlLwS6Hoi8Y=',🎯 La ciencia tiene una nueva fórmula para calcular la edad humana de los perros https://t.co/XEMt8e2ljA,b'gAAAAABkk1GcotVvWmVlRh7KrNoB1CjnkP-4gDf_hrlK619EJig1o9mqDBoNGzf0V8nVgFUyWS81pjbGCPwp1GoxYDMpeka6Jv-fSg0xg0UKkLeBw2uawX8=',66331
b'gAAAAABkk1Gct8_TrIWE-RMe6snoVmuKtIJw-rKaFPDfqGbLq9anLTfNge4aaLsPPdWVPE1O88PneBpAFHelD4kdPKx6635pApuNfGbkOfbPgHex2KRNKy8=',"@DoriToribio Oh! Gracias por la recomendación, Dori. 🫶🏻",b'gAAAAABkk1GcbPRI2O4Iyarw19VUEqmmOqRbRP9d-HVRwCTPVV7KKAepHHWiHuJTG04t40iIUCDQMwk0-ti1EurDiJPDe7O4Gg==',6266
b'gAAAAABkk1Gcu-2f2UXRsvRUCsrIAso6um8_HEvrUoMsdm6lMuG3vtiZm5FQaMbXImxwKXy9kKCIJ3HJV0Zqcp5NErLhGCOdHbWiJMiWiIF-vbsZOypEsqY=',🔵 Los científicos predicen que el mundo va a tener más arcoíris https://t.co/iq8KwvSbnx,b'gAAAAABkk1GcU7kJvWmj6saCK3QtPLLaNXW37aAqLxoWw80wiYsb6rgjzxe4sarI4xcJ2OuWqry_bhzqwuQRdTGtKB7QfpkDTQ==',55037
b'gAAAAABkk1Gc6bvOpSfbQeTM_W8P8X7fK0w75qYCe0L-xnG0C8yg_YOT5O4jWSXo0iJc8leSjJ6wJ38bSOIhIfKbA5NYYN_z0EKYsDKbtBoXEVDnfTLyDWM=',@Santos_Relevo ni 24h han tardado en desmentirte esto… La campañita es lamentable. https://t.co/rrmqgjSJ2X,b'gAAAAABkk1Gc_yt8LmELCzpsjuZjImlSVo4YXlibpPWV7eGxaJJxuH43XLz8RHyVZFLuRraOQNmbYh6mPRkOkk2OndDrRJKrVOuFvZF25vyXteFlQNYdNOI=',123
b'gAAAAABkk1Gc9GtBm8nuTKtXRAdCqBV3-eH9cHuefY3UPZLdKVApNLFSGpoRpUlitefD1WG6eHElQiyFqeb0GfH8-ZqQKQFE2WbQbsI6lw8176bkBlp72wc=',@SosAbuelos1 Al piso  no le habrán echo ascos.😡😡😡,b'gAAAAABkk1Gccxb_SHguPlh1bRK1LNwaHskBydUDD8XJO_K6Of0okrU8twhUV1-TmfcY_eowXbhRSxjTmYYq_nM_-zt9YmpmqVmvr4ZELeZ30JLyFcYvjIc=',576
b'gAAAAABkk1Gc3Gl0IFiU1krOBv7PQ4bJggO-WmyHb7u50rhahJMlaWRF8AQhS9wtidZMZVgPbqQbSUC2faBvWxfmhxJdcXUzUeSPab9iHe1RMw8sdkc45ZM=',Hay que ser MAJARÓN. https://t.co/OVSA8xIUWI,b'gAAAAABkk1GcGLGoWAlhsIcN8lx4Y9E7kx3iwmV3kEhj7lqakksrkt4Qw3d4jGmz-LUm-C-pw_oGub-dmRjsazY1ucXx3BKfHA==',73
b'gAAAAABkk1GcP0J_84mF_DZuhTYryfPxJGF36HOfSL8LlNY4T0_BBFY4fIbdaxxqu521fx7A8KSrMyy1nD8wzBJyZ7KAn7UlcJ6kBp4uwnnmV_dwWhWUZQ0=',"Potaje vegano, con salchichas de #tofu, de @Aldi_es. 🍲🌱\n——\n#teamtofu #bevegan #govegan #veganfood #veggie #vegan https://t.co/bwxOGS8cRo",b'gAAAAABkk1Gc2KeZDE0ClvL7o01ljsZh8kkrnlT1x7xpYpD2JolZe98rzxkqaZqaH-OUO2WtqTMKW0dsobNEg6O1NS9k_IVWmN10C_fqUcpHAMZKzJcf5x4=',1065
b'gAAAAABkk1GcqHsXGaWfr6Uah0qgiUUqCaKXB5JXHuzIbl_H53P66QXYVYwNSNzaDhdizVv7spOzY_-CZFoUjPlX5j0_mpV3Mkkw8tEzOcWF5pwqbDCFc20=',Y mi verificación? 👀 que está pasando por aquí?,b'gAAAAABkk1Gc7ELVKXGnsBOaXIUSTqaNnrLoV-e2TA7e2-kqVUQ4NOComLgYt7w-wqexirh6YIdP6p-3ILjrK3X8ioM6iSGdOQ==',67125
b'gAAAAABkk1Gc9RVA9RSXjSP6OUDl_wz4LJ4yMneO-GznCoWQVV6M8vDo3jW60mzwica46gBUW9At0T_oeo2VugszqK0hezZeKM5o_5XzhQ3xZrC2Bj_KgCM=',"@JerennyClarkson En el lomo lo llevaban el trabajo. Y la puerta ""de la buena vida"" estaba abierta para todos... Aunque a muchos les daba rabia que ganasen dinero ""porque no habían estudiao""",b'gAAAAABkk1GcNNmGd-PKdTTzqH90ATexSYWyUbAZvoL5MGyNyXcfAkaGWIjoq1IhaiBTnVxyWug1YubzQX_RIytT6IGnhBw0iw==',336
b'gAAAAABkk1Gc_qv0XfYOt7FTyH-xSOR1Fftm1yooAs3rw1gi0Akn3c-L6UAtRCmUV9BC_AatzYG8_4znOypHuh5zWffwg6HA08SDrbGfHUwhaD2BzB4afmI=',🔶 Laogai y Laojiao: así fue la «Reeducación a través del trabajo» en China https://t.co/GnqcAdYZ5J,b'gAAAAABkk1GcwvLngLMvBq7LiKJn_-tmyi1mXKwMONEAoF7kIiy6S4pHOWt5ePWj04FoVUoIENcR-DE_Po5ONcTBsXF_hIYVUg==',76932
b'gAAAAABkk1Gc8uWFlHkNbr_4Ouz-bQ0FPFljK2fQ4hZ-A3d4ez2QvIwyDBwaqpa3pG-fsEriNWkXMyBicuJzqIzEp_FpccPp71e9AJG6I1ql6_sL8J4AkPg=',Hoy es uno de esos días en los que siento que los ojos se me cierran mientras escribo.\n\nMe he tomado un par de cafés y sigo a mitad de energía.\n\nY no pasa nada. Emprender es una montaña rusa.,b'gAAAAABkk1Gcychtw3nRiWfz2e04QH_JCimUurwwJW3eSPbWU4jdYXX5-N2Z2_X-UmziCDo9NBvXgsP9dOMtJeb_fsGuFVbDWd-HxCmDvJPUFbIPaI3gsA4=',3224
b'gAAAAABkk1Gc_51WQ2qtDs8Z63D-QSe88w_4eb9PlqT1H-y3m0sCFndS_h1a33b9Dm-u3cu6IZfJYbVP0-O1j5T1IZL2sKoMJleQsygj_HneH9K2UHjbSis=',@Ironpapi2 @vm_patri Buenas noches 🤗🥰,b'gAAAAABkk1GcBKYS7y3h8UuC6jRm2Ro4BVoZfqsVUw6xLSZ9P0I86Rx5_EmXxPA_fH0vyZzkAtp-fACfJmcdD5wVGVTNwUZgC6IGcMYInJcWRFznplLNWEw=',7872
b'gAAAAABkk1GcS-ZielsJSLQA7HTTbYyA2dSXPGA2unzBMS9UY_1iYIQ8u4sXSo3mxuJNb_YdFtRpwBVheSUTBRw5mw1ZyJK8ff9vwNvQmNLehOt_DODGoSA=',@maluqueer ay yo nunca he comprado pero @dietistavegano igual te sabe decir 👀,b'gAAAAABkk1GcLYx-wxAqVA4_9TqGHq96iinTwIsHFg830kKCHFpVCNB-Y1SZyft2kLF_tWLundN8d2J4DSv9PEWSmJjxTqMxMA==',9998
b'gAAAAABkk1Gc3v_6zrVmvzOP1V9Vi6f88YXIzrGRApKZDGvXa28kdGteY2geYzG-LINx1tgKfF86mOt7l32nvpE9WMc9IPA_pKT-kGwO3GADMAenQneOZBg=',a ver k ha puesto el k me gust https://t.co/bMeMnT7qXE,b'gAAAAABkk1GcPvpQmvsmLvjgKbVtQsN90EHEGL94T_ml82GpQI82oueQutmbmabDXrSdLLBLmTbeH3cc7X7ikEw93rEbzcb3i01RpPgfF1MNb4iiE4suJzk=',12874
b'gAAAAABkk1Gc62-ROfc2WqDNio3EnMiBtpBRwfy88jc5Oev9E1RSIj_Py62MXGfyA2CnmHgLh4g90Oo_ZuctsbI5DV9_bd-_2qe_ND0pkpm8wfL6IOW-rIY=',@pautoncillo Que buen Batido de caramelo 😋,b'gAAAAABkk1GcixRZBb8CpfHnhn8SC8W6lZpLjE8Y8hMYUK6uJcja7OYosAypYLKvLj2LRwnrMgVxhTkX-MptgXk2lQghuFWXew==',309
b'gAAAAABkk1GcHVHJojbb4dDoTjfTGFtc79j_X1AA622fnSit9K7HvscRUDLOc_zWNVxOeOSwnB7nqki7DugR2ISrYttdGVYlFfW2LIVNWmOAbdpqtbkx6RU=',"🔵 Nagoro, el pueblo japonés donde muñecas realistas reemplazan a los difuntos https://t.co/KEJ9ayTiNB",b'gAAAAABkk1Gc_VlLilce0Lv_z6bdIq1Ik8aREy3qyYP6xaOEUubp8Ho1KAAk9KNGK6GlxEP430o7IgamBn_w1vEpkz-MwBJv1Q1USJGLEMiTmeushij6vQY=',49505
b'gAAAAABkk1GcF-VxWyBqCc0lIAdVfJKTvZpajALTdSxJToJglBfXR9qMbVGcAqcXyH1aMIaCOt8x9UmJ3Ut0FJ881RiHk7uPAPsSP1WMI5GyTyrzsmiZ4pU=',"Comida enlatada, seis errores que solemos cometer. https://t.co/aQ2bw2pwqW https://t.co/7acSKHMzbM",b'gAAAAABkk1Gc-YqbuBev0SkxLh8LFvvfTYCHgZ2UVBlB0XaUEp8_a7ozpvtarVzf0Gaz-C9QBUmKVTBz6vHn76m05F6vdrlTnA==',654955
b'gAAAAABkk1GcEudr3esx3zYhJ5UI3G3SizSkP8nwZACvLnEXYUFTktWB759UzotrScKGHHXhKXT1kk8lOLm_i7jv0fRMaXoEyfr6kOOjjUprU89RE4mNKsM=',Cómo cambiar el poder de la economía intermediaria https://t.co/1ryiOwq1Ly,b'gAAAAABkk1GcP1Di6MhKCIgrKV3DOapMYxpOYpzzcI0QOB5IHTXkYg8QD1GkscUboqgyf1BXDAOKlTuZX4tdEICwEclJNmI70A==',76932
b'gAAAAABkk1GcwN-xUiUJyssYuYhJMAMwhHPbPiIPjE00_Zda75ulpyxnXBVCz3jcHX2QYvC9i40aSRDjPsYh5OcZcqGE-d76rBHCBZQUM03L5TczdAnS7LE=',@Juan_Naranjo_ Te seguro que un mil eurista no se puede permitir eso,b'gAAAAABkk1Gc8IcM5hc3t7DPapASPCtFm0AZPlKbWkc_-zvuZQwDYY3CaYuH93sktNLtAbbSkBEo43iQ0Y7_PYS1B2mkYBgx7w==',448
b'gAAAAABkk1GcDe3gTNjdsroGlykz5NA4p5J7O52EOykxLT44Zw33zG3Gi3YPiBnnYnU_X0mZdu2xc4VtJcYF73vlsmYcn4xDAP4hj1wCcU96Ws3UkaQRI4E=',"@Jiro25161042 @Defegno @itdeterror Eso es productividad, Jiro",b'gAAAAABkk1Gc1EdNMDrkudWUT1o-Zld_N5zufv9x0Rn6ygb-jlCQP7L1-7OVlVsCcwjnZiCKGyfXlpG1b9j80e5bbE29DpsObQ==',2738
b'gAAAAABkk1GceGXtjuWnphm89P_2CsPHyW824bDJjz3w-2-s_5J1ieLWJXvb_2tGTVYmFqbdUO8kAMVSDbI3vYd_9qPOY8e8MXFg8SDi4JODegiNt5LCkro=',@agustingomes Si.... Al menos cuando me fui,b'gAAAAABkk1GcE1AJkDLRjggxlwAyZQJZh51OgxMQ384gqOEGWcMT94P7_XROJLCnIOail3S69eyEPUFnD-h1iY9nHMG9-8NehA==',12613
b'gAAAAABkk1Gcb8Ekf7G_4g5Ns1pE3xXjwYlVHocHpvGDLt8C3L6vsUHuwN-n1l7xum0xhVNVYsL3KeilvxsRkGNJnYecNKyGeVpCB9tTPBEZOgpDs51OgiQ=',@Kiriego_ Y encima en muchas empresas de esas existe una seguro de que si se muere con menos de dos años les dan otro,b'gAAAAABkk1GctJYW-GZYPTfXpvrqFaz8wv_FTgVjIwfaoDyTmvnR9Z1YRQ03rMCMRShoE4yvuc9PDM6AQn5kHb1IJGvVFYePRg==',366
b'gAAAAABkk1Gc6V9JMbtGx8WXTJDifYV0G2mw0ohiQcEgs7p4aTcuWVfXdQQKJKTF8FFnPjLYb_ZNdcFrIcwVrI8Hw9_1JJED0m1YLDHDbLeydaRVNhMbcOQ=',Turibus: disfrutar entre cervecerías🍺🍻 y mezcalerías mexicanas🇲🇽. https://t.co/rT9BlktZZ5 https://t.co/jzlPjbgXes,b'gAAAAABkk1GcrtL1yRPTUQd-yddINuqi49oXBmFfWgj5NIsdcRh4DX5i9XskAhaEWMI9eHDRioPhbSCAYuDyowDV5sELV_XDTw==',654955
b'gAAAAABkk1GcxXHSaftFPDuQ0wtYn_P3I175wHEjTvV_3jJo52sWlSbdRYQVvISK2bCggKeEl2L7Zv8X0Rw-zMaFHWGdAWJMH_ZnHPA7lmJNQX_ALxzKA5s=',💠 El Aceite de Árbol de Té puede ayudar a evitar infecciones cutáneas https://t.co/y9B5hqmHt0,b'gAAAAABkk1GcA_TYlg3bAcYmegu14hESBaGEEPNYjGIL33zw8F_uD95REDaz42KwimrdGSWuMS_Acvth6-Cwd1lbIqIpUtfuyA==',50064
b'gAAAAABkk1GcoookzV3ugRvbPsQPInlIn3-noszWMLVYoV5elKD1JaSng-UfKWN9_5Gnv62os5x9zssZuArkH9m-B9IsuqbPuaenOEJbO_-10bWgpVlspTA=',@hakosuka20 Llegué 15 min tarde oleee 🥳,b'gAAAAABkk1GcelinLj66F2zHX4_gxpPotEanjRwF_Zaj-dSm9Nf28y1w5CpXfx2I72S9Ad773G10fnEiHb2y5BZbiUTyugGtdw==',83
b'gAAAAABkk1GcIL6dI5hRbsL1nJ-dfYU9eSJB1qW4G--n8bLE2WLL3Z-ibmii_DoOFXbt9wZCEYP4SwpZGa-fKhEB8Lqo3_iqpROCEaT9t90U7TqHyAbQk4Q=',"Incel/facha de turno: El feminismo quiere destruir a los hombres\n\nEl machismo: Si abusan de ti sexualmente de pequeño es una padreada, siéntete orgulloso. https://t.co/F5rXBda6Bi",b'gAAAAABkk1Gc7KHkK_0J6He0Nx8UJVTOJOnBkAt7v_1qFccabqlVc9oeULr2HTdsqqVqr_q70fTuxNeT_BZGG8mOOV48BJS1Ir5Rjpokw6fS1vqIF81mbCU=',264
b'gAAAAABkk1GcsTDkKxDPb1l8-W0yN3KoC1XJRTE7-B8A99wSuUKlv3yggBLBU50DIpzk-r0of-2S3JEHlRxzq9pwTNKU6st0fc64t9fDWTEBG1Ml6TPWUs4=',@andres35406354 @ndenitu @YihiRM Juega menos que Vallejo claro. Es increíble lo que hay que leer macho,b'gAAAAABkk1GchYSw1EwQCoxSFPOV4v0zNje0BI2V-gJQjNi5GMSbQazvwVa-XSLvFzrKTQ5aMRRO5N88cdzt0Nacwx9dYlQ-CbrjFKg8J1GE_j6loOISfBk=',22
b'gAAAAABkk1GcG90pydq3IGTr-MQjb60dVc8czjg7RQCAYyHvNOa0Xg789dSzKP6kCWS6KXcsrsIXvPn2ynb_kTnQnx82uOUqbaYTbVla-2SeE2BpbLLMhUA=',✅ Una dieta basada en caca de mamífero podría ser más nutritiva de lo que piensas https://t.co/gXgdpltFpx,b'gAAAAABkk1Gc5cSWMkBqWqBDevDSYY_JC6UXFCHoi3vJqzE9mB2CVhuKp8iYbr4e97OTBNj0pifHWgCfFoWhm5Tmr_cAectN4DHBdcdbB8g97-h4A9SajQ4=',66331
b'gAAAAABkk1Gc0pVXBvhzaNu1S2sDT3nxhRgwJ-mYkkbaNzxUpH-K--ccuJ0zJFckhILEYyKOVyID1mOF5KSAJeYEZGnxeFRru0-8A29Huwneh9YsL2sM_Fw=',"🎲 La princesa Diana 'murió por una diminuta herida, pero en el peor lugar' https://t.co/eyrnywLxrB",b'gAAAAABkk1GcWRzcbIF-Zn9CTCwNcLTZGQLdZFbXvepPN_YqmVGuWJ7CDRJKy4AWtFyCYQrJhSlm-Q7tEpp2rs36tdII2tOxdnuxPbViD_o79WXFQmXr-lo=',49505
b'gAAAAABkk1GcFhqsb4P3sBGiYHevawgq0DCng62F5O98XdnFxNe9hKUISOvW72p0o9Ldopo118wtnp81k7xQonoqwJNqigzQPEZvWWqlMzA14zqb_wmdW2s=',@EduLopez1889 @andmardi JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAAJAJA EL MUNDO TE NECESITA EDU JAJAJAJAJAJAJAJAJAJAJAJAJAAJAJAJAJA,b'gAAAAABkk1Gc-vuRgvcmxYI7fryQrEwPiJjeR_5JX7_Ccsk0sMfh7NaL253j2oq-TEqGI4N7qHjt4lKI5J4QT1kO7Bf5Iu9OgQ==',725
b'gAAAAABkk1GdpJXo084d2LdfD9w3QaqRGVmQ3c3PmfmOSs-ZPOdFR4_H-CtuXBMwkVj3mkQ3by-pZvy5ehIaQ-L6EcZmpn_5gXhLi9_t48eo1SiKjzH1tyo=',"@Davidcaton77 Es que desde el punto de vista político es imposible de entender, y menos en Abril!!",b'gAAAAABkk1GdvflIyZfPjdZ8g9XVKX9TGN2zitgQRuHg_HwgiHSDaYmhoYudLuiVkplBoQ84fGOe-gYhOJ7Z8KgLbVpyHRi1MQ==',3025
b'gAAAAABkk1Gdq7QFaZbOdMckriI7zsO9SMefnkMDBuwS1vSH7MttFm49nItudCQ2ZdaDymk9wEnxfF17Vjd8Csev_nghb7StIfwf6QAIrUoOj48Mic5DGBk=',🤚 ¿Existe realmente el monstruo del lago Ness? La ciencia lo explica https://t.co/zE3kV2RKc6,b'gAAAAABkk1Gd5iFmM5y40qcypyLFaD3lw6E9G-pqmuPSNWIWIQ5nKVlsY69ppKCevec4vwbUb3CDBNZ-YDXMSsrz1rZa1Z1xag==',55038
b'gAAAAABkk1Gdw0yUmw-5H5uJdU2Q_9wRkiwUizWGqP2YK97SVI8lUvlXufTMo9qyif_QExmTQvik9SSLVVf8uZcAbEVAZEEnHuYptUGuCC8jEZKnuO-IqaM=',@ElPeladoDeLaTV Peronchoradicha,b'gAAAAABkk1GdMSxRuWGQGWWHkueJzlVpLGzqx8-dQFMhEpzoOqa_9979TCYgmFBRqz3TNWlKrSb8i9LTuKcWpG4kgXRS8Zm4EA==',1378
b'gAAAAABkk1GdIWhppmHke-N18gTUE2giRIGJbIOABTaPHc58YOvxzTaE4P-x-DMzJ5217Zc-kfRkKOzKorJQc9-YYq6gDfVAexXYWswvNeNbAkIgGjZT75Y=',¿Adolf Hitler era judío? Un vistazo a la curiosa teoría de la conspiración https://t.co/jjbedvXBai,b'gAAAAABkk1Gdz0LmoplkjWinWQydxhy4yacjeef4nNpERx3aLAfoOg5w0-uk_sH0kK6A1APu0PpSRKCNh0JhqasoxdCzDm5T8g==',55037
b'gAAAAABkk1GdcBtxAGCxbw-SQcxIo-VTHP62rcFYQ3I9rnWL6uoGcNg-uoap-u5HCHsfib8w2a8xGyaz6rbQ2DTnirMG_xKoUuOxX1FSMZpNbIRLS8E4wVE=',👉 Las más difundidas teorías de la conspiración del 11 de septiembre https://t.co/2PtHeLf5AS,b'gAAAAABkk1Gd_xSUlN5bKFWEzBhd6bPSefxRkroStZF0CoVJZuSh9YHJq4M3yuB59yQceCrhfSIDwYwZ8d8VoxwlIMwr2VI9lw==',76932
b'gAAAAABkk1GdsmJXEgJcBP1LQDawnrl2SXc18dnvdrtjx2xlyoDqx9KAWunGc5FcX1g1qWos1kMay7RxQDJM9x4slb83FDhCW6rSwvOalfxcXk8mMi2RGtU=',🔃 VÍDEO: EctoLife no es ciencia ficción… ¡es un proyecto para fabricar bebés! https://t.co/Tojj6TayfJ,b'gAAAAABkk1Gd02TAP30-G6l3_UgJ7XgivQyBMpTC_RmbnzjWihEeN-kDhXwynFa5WwTFxpKl8yaOCI9gbo3FaQrBBkc3onAYNA==',76932
b'gAAAAABkk1GdooIIsM2GkLfJcw2lfYPqC6RN5_BctRrQZO4Qc9dckU_COBD4PzTSaEGtNxzis3hXBD3_t96zAC_ZafGqLeHv9DPcKpr_VA-nXLK6oFdMKYQ=',🧶 El acto deliberado que más vidas civiles cobró en la sociedad estadounidense https://t.co/m7fqLPZRbS,b'gAAAAABkk1GdyHuIscyu5pEfsfHBQnbpMQxnfcNq44vMVWuycKc9Cei2bdXElZXE6xa2IQB9dX4IxcAb_aCgC722b3ILbMjAsw==',55037
b'gAAAAABkk1Gd0QV_eIAaatDt7T94hALyusgT_IKsyNCaDU8fNxxlUvfIzxbeMXSvTdZ4MO8JDMxuPjjX-kzTzL4jENEmMKUqF3mTk1-9KppQJ1X_qfQTVl0=',"Es que hay que joderse. Por si alguien dudaba de que el gobierno quiere cargarse  podemos. El ego de Pedro Sanchez es ilimitado. Por eso admiro tanto a Podemos. Viendo como actúan se que sois de los míos. Animo, ladran luego cabalgaís. Y veras cuando veamos Canal Red en TDT https://t.co/yzExIHASWn",b'gAAAAABkk1GdxCoKA9X2V3FxMrxLdLVrj8OR5eO-6z--ZliaCjXJGYzd37YkkNLVaKv_qd_E2SdNZ_DGJTnz4gMn6mC-UAWuvWJqUIeMW4eNLKVuK4fLUFE=',1241
b'gAAAAABkk1GdjIb_NpRuXH52VwCZKOl1DLKvrh32TLYO4_jmMCu-m4qyr6SexzxPnzeU2iVzY3Dx5-D9evjq-UWBzmRI85wT0f4Und8rkQip4rG4rTi8iVY=',"“La apuesta por una #cultura #ética y el compromiso con el cumplimiento normativo son claves para construir entidades sólidas”. Susana Fernández, Directora del área legal de @Grupo5AyGsocial, para el #AnuarioCorresponsables2023 👉 https://t.co/htLaLfWVIS https://t.co/gq9jrlcqDd",b'gAAAAABkk1GdfsWwBpQo_E5gc9_2BL4YBbaCUmvNHEQZG__z-BC7Npmo8By9K3fWzAQdNS8CJf211T_DMEbz9bbf2Q4yVzS76w==',40978
b'gAAAAABkk1GdQiGtyULmEQFzvFDvbD0ldKqBaBz3i9XDMkFeBiIaYr9QoX9N546LDTyVWsef3zmsnB3l56e2vv2I-D3BgEX4rLk5e560T14Y0Bxya9d2Cno=',Poderes fácticos contra un gobierno legítimo https://t.co/yz42NemaKm vía @nuevatribuna,b'gAAAAABkk1GdLQfYvrkCmyxevTM-2sj12Ap_0YDBus3rGzugAhPU0HyRHR3ummGK954rkT8QYqBzy-bParu6MzVmOrJE2oqNeuDZdApbvivMZck3UCOhY4M=',57
b'gAAAAABkk1Gd6cFFjChILKQ8N2yU8lgpppDUnVv9xrNAqhfhxxiqARt6CKa9prCDGVv8TxvnDClV7POgciPlPKqOy1Q2o-VScKvN_qE0BGEd8w5oNUeyr7Q=',⏱️ ¿Un dron que nunca aterriza? Científicos en China prueban láseres para mantener drones en el aire «para siempre» https://t.co/Lk9pf7LP6V,b'gAAAAABkk1Gdn1KqQW_GMv9BzzqV9OpGsyVKMPQ46GlVncLY5JFjKpoVWJj7is7B8v5u1nsTxXrlLo8G_heR6VWH3-Bzi2dx9Q==',50064
b'gAAAAABkk1GdqEJaCOpD9IU6RdmGmxvvFt9pl28g_eRgna4MgYxvqVOli_fRoMJ5tmiWKhPkslkksSa2lX9qCE24uIAa7WisnSu-p6JaqHEH2EpOLtAE-HU=',@J0ui_ @a1krag Si hacemos alguna bootcamp tenemos opción Just Dance o Let's Sing 🤔,b'gAAAAABkk1GdKznMsSzzRuy4tYbVycS44k7UNoXpMy9hYnFZeZdeXgCQBRCxfrrfwumrQHwFZ0O6lQvucFtYG70cQoz1aR4YDQ==',176
b'gAAAAABkk1GdJRD3uX3KUeJHcNm8M2Eva6sXTOdPNzeQgVJzqIX6hFsbuepkRMXG1Euz0v5jQQxm8kvnxrVZuLbIPTf-u9DOk3nT2JKaE-aMlgrZN5D1lIQ=',"🌀 El trabajo es una parte esencial del ser humano, y los robots no se lo quitarán https://t.co/ZzixuQsvfX",b'gAAAAABkk1GdKVAbUXnA0L5tX0P7fq-heS609EwixFaMqOR52TyprHHza2WA3_GGuug-M2AhU8hqunPthoxkK_93IhQkWuB6dUE7l1X_itrgZR-c54ejidY=',66331
